,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2017-01-26 08:59:00,08:59:00,08:59:59,18339,18513,19280.0,48,19285.0,29,19285.0,19285.0,19275.0,19275.0,169,25,19275,58,19280,1
2017-01-26 09:00:00,09:00:02,09:00:58,18521,18704,19275.0,56,19280.0,27,19280.0,19290.0,19275.0,19285.0,182,116,19285,30,19285,3
2017-01-26 09:01:00,09:01:02,09:01:57,18710,18897,19280.0,76,19285.0,5,19285.0,19290.0,19280.0,19280.0,207,-103,19275,42,19280,39
2017-01-26 09:02:00,09:02:02,09:02:52,18908,19110,19275.0,56,19280.0,13,19280.0,19290.0,19280.0,19285.0,218,-1,19280,56,19285,19
2017-01-26 09:03:00,09:03:04,09:03:55,19122,19181,19280.0,53,19285.0,39,19285.0,19285.0,19285.0,19285.0,15,15,19280,66,19285,23
2017-01-26 09:04:00,09:04:05,09:04:55,19186,19292,19280.0,66,19285.0,21,19285.0,19290.0,19280.0,19285.0,78,11,19280,59,19285,14
2017-01-26 09:05:00,09:05:05,09:05:57,19304,19389,19280.0,59,19285.0,17,19285.0,19285.0,19285.0,19285.0,38,12,19280,60,19285,10
2017-01-26 09:06:00,09:06:04,09:06:42,19399,19489,19280.0,62,19285.0,19,19285.0,19290.0,19285.0,19290.0,90,90,19285,74,19290,28
2017-01-26 09:07:00,09:07:03,09:07:52,19517,19712,19285.0,72,19290.0,44,19290.0,19290.0,19280.0,19290.0,227,-51,19285,63,19290,8
2017-01-26 09:08:00,09:08:03,09:08:52,19716,19836,19285.0,63,19290.0,14,19290.0,19295.0,19290.0,19295.0,61,31,19290,61,19295,3
2017-01-26 09:09:00,09:09:01,09:09:49,19850,19959,19290.0,56,19295.0,28,19295.0,19300.0,19295.0,19295.0,94,8,19290,57,19295,12
2017-01-26 09:10:00,09:10:02,09:10:55,19969,20107,19290.0,71,19295.0,20,19290.0,19300.0,19290.0,19300.0,176,-48,19295,26,19300,56
2017-01-26 09:11:00,09:11:05,09:11:56,20117,20169,19295.0,45,19300.0,59,19300.0,19300.0,19300.0,19300.0,9,9,19295,63,19300,41
2017-01-26 09:12:00,09:12:02,09:12:54,20178,20300,19295.0,68,19300.0,31,19300.0,19305.0,19300.0,19300.0,111,-31,19300,16,19305,69
2017-01-26 09:13:00,09:13:06,09:13:43,20311,20473,19300.0,53,19305.0,69,19300.0,19300.0,19295.0,19295.0,226,-174,19290,74,19300,76
2017-01-26 09:14:00,09:14:02,09:14:59,20490,20628,19290.0,73,19295.0,34,19295.0,19295.0,19295.0,19295.0,91,-25,19290,65,19295,17
2017-01-26 09:15:00,09:15:01,09:15:51,20632,20719,19290.0,65,19295.0,18,19295.0,19295.0,19295.0,19295.0,20,20,19290,72,19300,75
2017-01-26 09:16:00,09:16:02,09:16:53,20723,20833,19290.0,72,19295.0,4,19295.0,19295.0,19285.0,19290.0,111,-87,19285,76,19290,24
2017-01-26 09:17:00,09:17:05,09:17:55,20843,20939,19285.0,80,19290.0,22,19290.0,19300.0,19290.0,19300.0,50,15,19295,70,19300,50
2017-01-26 09:18:00,09:18:08,09:18:25,20950,21001,19295.0,72,19300.0,58,19295.0,19295.0,19295.0,19295.0,63,-29,19290,87,19300,74
2017-01-26 09:19:00,09:19:04,09:19:58,21022,21069,19290.0,90,19295.0,32,19290.0,19300.0,19290.0,19300.0,29,27,19295,59,19300,51
2017-01-26 09:20:00,09:20:08,09:20:52,21077,21155,19295.0,62,19300.0,51,19300.0,19300.0,19295.0,19295.0,62,-48,19295,34,19300,59
2017-01-26 09:21:00,09:21:05,09:21:59,21166,21325,19295.0,52,19300.0,56,19295.0,19300.0,19290.0,19290.0,152,-117,19290,17,19290,15
2017-01-26 09:22:00,09:22:00,09:22:41,21327,21414,19290.0,17,19295.0,58,19290.0,19290.0,19285.0,19285.0,48,-44,19285,24,19290,59
2017-01-26 09:23:00,09:23:05,09:23:58,21458,21604,19285.0,32,19290.0,64,19285.0,19285.0,19285.0,19285.0,59,-47,19285,13,19290,58
2017-01-26 09:24:00,09:24:28,09:24:54,21636,21664,19280.0,97,19285.0,34,19285.0,19285.0,19285.0,19285.0,14,14,19280,100,19285,45
2017-01-26 09:25:00,09:25:00,09:25:57,21669,21863,19280.0,96,19285.0,37,19285.0,19285.0,19280.0,19280.0,264,-110,19280,11,19285,55
2017-01-26 09:26:00,09:26:11,09:26:59,21888,22000,19280.0,49,19285.0,61,19285.0,19285.0,19280.0,19280.0,97,-60,19275,56,19280,12
2017-01-26 09:27:00,09:27:00,09:27:53,22001,22119,19275.0,55,19285.0,67,19280.0,19280.0,19280.0,19280.0,53,9,19275,44,19280,47
2017-01-26 09:28:00,09:28:00,09:28:59,22127,22363,19275.0,46,19280.0,47,19275.0,19280.0,19270.0,19270.0,231,-72,19270,35,19275,202
2017-01-26 09:29:00,09:29:03,09:29:54,22371,22455,19270.0,34,19275.0,202,19275.0,19275.0,19275.0,19275.0,27,27,19270,47,19275,179
2017-01-26 09:30:00,09:30:04,09:30:54,22469,22627,19270.0,48,19275.0,180,19270.0,19280.0,19270.0,19280.0,265,245,19275,74,19280,33
2017-01-26 09:31:00,09:31:00,09:31:37,22634,22707,19275.0,74,19280.0,28,19280.0,19285.0,19280.0,19285.0,43,41,19280,56,19285,33
2017-01-26 09:32:00,09:32:04,09:32:35,22735,22794,19280.0,61,19285.0,28,19285.0,19285.0,19280.0,19280.0,41,-31,19275,57,19280,34
2017-01-26 09:33:00,09:33:31,09:33:58,22858,22906,19275.0,39,19280.0,55,19275.0,19280.0,19275.0,19280.0,27,-23,19275,31,19280,54
2017-01-26 09:34:00,09:34:00,09:34:58,22910,23099,19275.0,28,19280.0,54,19275.0,19280.0,19275.0,19280.0,144,-120,19275,32,19280,50
2017-01-26 09:35:00,09:35:00,09:35:57,23104,23245,19275.0,39,19280.0,42,19280.0,19285.0,19280.0,19285.0,104,80,19280,17,19285,79
2017-01-26 09:36:00,09:36:02,09:36:41,23249,23334,19280.0,17,19285.0,80,19280.0,19285.0,19280.0,19285.0,75,-51,19280,65,19285,58
2017-01-26 09:37:00,09:37:03,09:37:36,23344,23391,19280.0,68,19285.0,64,19280.0,19285.0,19280.0,19285.0,62,60,19280,72,19290,64
2017-01-26 09:38:00,09:38:08,09:38:30,23411,23468,19280.0,68,19285.0,31,19285.0,19285.0,19285.0,19285.0,35,25,19280,68,19285,9
2017-01-26 09:39:00,09:39:25,09:39:51,23528,23574,19280.0,65,19285.0,22,19285.0,19285.0,19280.0,19280.0,25,-3,19280,59,19285,34
2017-01-26 09:40:00,09:40:01,09:40:48,23592,23672,19280.0,74,19285.0,3,19285.0,19285.0,19285.0,19285.0,34,-28,19280,79,19285,12
2017-01-26 09:41:00,09:41:51,09:41:52,23733,23777,19280.0,63,19285.0,53,19280.0,19280.0,19280.0,19280.0,74,-60,19280,21,19285,46
2017-01-26 09:42:00,09:42:02,09:42:48,23788,23890,19280.0,26,19285.0,61,19280.0,19280.0,19280.0,19280.0,84,-20,19280,4,19285,60
2017-01-26 09:43:00,09:43:19,09:43:33,23920,23961,19280.0,61,19285.0,19,19285.0,19285.0,19285.0,19285.0,60,60,19285,28,19290,59
2017-01-26 09:44:00,09:44:30,09:44:53,24019,24101,19285.0,66,19290.0,42,19290.0,19290.0,19290.0,19290.0,70,54,19290,15,19295,74
2017-01-26 09:45:00,09:45:04,09:45:38,24108,24262,19290.0,22,19295.0,72,19290.0,19290.0,19290.0,19290.0,136,-53,19290,6,19295,65
2017-01-26 09:46:00,09:46:04,09:46:07,24287,24306,19290.0,10,19295.0,65,19290.0,19290.0,19290.0,19290.0,19,-19,19290,13,19295,66
2017-01-26 09:47:00,09:47:04,09:47:56,24338,24377,19290.0,47,19295.0,69,19290.0,19295.0,19290.0,19290.0,5,1,19290,52,19295,65
2017-01-26 09:48:00,09:48:01,09:48:01,24385,24387,19290.0,64,19295.0,52,19295.0,19295.0,19295.0,19295.0,4,4,19290,60,19295,48
2017-01-26 09:49:00,09:49:04,09:49:35,24438,24472,19290.0,46,19295.0,74,19295.0,19295.0,19290.0,19290.0,7,-1,19290,46,19295,68
2017-01-26 09:50:00,09:50:01,09:50:01,24498,24500,19290.0,51,19295.0,79,19295.0,19295.0,19295.0,19295.0,3,3,19290,49,19295,75
2017-01-26 09:51:00,09:51:08,09:51:57,24563,24771,19290.0,56,19295.0,76,19295.0,19295.0,19295.0,19295.0,220,69,19290,58,19295,13
2017-01-26 09:52:00,09:52:09,09:52:54,24787,24859,19290.0,66,19295.0,13,19295.0,19295.0,19295.0,19295.0,49,36,19295,17,19300,81
2017-01-26 09:53:00,09:53:01,09:53:59,24872,24952,19295.0,15,19300.0,79,19295.0,19295.0,19295.0,19295.0,31,-31,19295,52,19300,67
2017-01-26 09:54:00,09:54:03,09:54:08,24957,24963,19295.0,53,19300.0,68,19295.0,19295.0,19295.0,19295.0,3,-3,19295,54,19300,71
2017-01-26 09:55:00,09:55:02,09:55:58,24995,25071,19295.0,54,19300.0,71,19300.0,19300.0,19295.0,19300.0,86,48,19295,67,19300,1
2017-01-26 09:56:00,09:56:03,09:56:44,25077,25109,19295.0,67,19300.0,21,19300.0,19300.0,19300.0,19300.0,4,4,19295,64,19300,28
2017-01-26 09:57:00,09:57:02,09:57:50,25137,25190,19295.0,62,19300.0,39,19300.0,19300.0,19300.0,19300.0,17,17,19295,66,19300,22
2017-01-26 09:58:00,09:58:03,09:58:57,25195,25281,19295.0,70,19300.0,35,19300.0,19300.0,19295.0,19295.0,68,-36,19290,37,19295,37
2017-01-26 09:59:00,09:59:01,09:59:55,25293,25334,19290.0,68,19295.0,18,19295.0,19295.0,19290.0,19290.0,8,-2,19290,69,19295,42
2017-01-26 10:00:00,10:00:00,10:00:27,25340,25418,19290.0,66,19295.0,44,19290.0,19295.0,19290.0,19290.0,67,-65,19290,59,19295,34
2017-01-26 10:01:00,10:01:20,10:01:46,25443,25625,19290.0,58,19295.0,33,19295.0,19305.0,19295.0,19305.0,198,78,19305,43,19310,53
2017-01-26 10:02:00,10:02:02,10:02:59,25644,25838,19305.0,56,19310.0,52,19310.0,19315.0,19310.0,19315.0,181,141,19315,5,19320,67
2017-01-26 10:03:00,10:03:00,10:03:59,25841,26022,19315.0,5,19320.0,67,19315.0,19315.0,19310.0,19310.0,264,-114,19310,23,19315,52
2017-01-26 10:04:00,10:04:00,10:04:54,26024,26255,19310.0,23,19315.0,51,19310.0,19320.0,19310.0,19320.0,282,174,19320,10,19325,116
2017-01-26 10:05:00,10:05:05,10:05:58,26267,26405,19320.0,23,19325.0,115,19320.0,19330.0,19320.0,19330.0,130,102,19330,33,19335,53
2017-01-26 10:06:00,10:06:08,10:06:52,26435,26608,19330.0,41,19335.0,55,19335.0,19335.0,19325.0,19330.0,191,-73,19325,17,19330,70
2017-01-26 10:07:00,10:07:01,10:07:59,26625,26750,19325.0,51,19330.0,72,19330.0,19330.0,19330.0,19330.0,111,111,19330,47,19335,60
2017-01-26 10:08:00,10:08:01,10:08:54,26755,26889,19330.0,27,19335.0,74,19330.0,19330.0,19325.0,19325.0,80,-4,19325,61,19330,21
2017-01-26 10:09:00,10:09:04,10:09:32,26900,26996,19325.0,72,19330.0,55,19325.0,19335.0,19325.0,19335.0,53,23,19330,24,19335,61
2017-01-26 10:10:00,10:10:03,10:10:39,27024,27148,19330.0,41,19335.0,61,19335.0,19335.0,19325.0,19335.0,121,57,19330,53,19335,63
2017-01-26 10:11:00,10:11:06,10:11:14,27159,27215,19330.0,52,19335.0,68,19330.0,19330.0,19330.0,19330.0,96,-76,19325,62,19335,76
2017-01-26 10:12:00,10:12:03,10:12:52,27249,27373,19330.0,46,19335.0,64,19335.0,19340.0,19335.0,19340.0,137,1,19335,68,19340,60
2017-01-26 10:13:00,10:13:00,10:13:57,27382,27611,19335.0,73,19340.0,57,19340.0,19340.0,19335.0,19335.0,309,177,19330,119,19340,79
2017-01-26 10:14:00,10:14:14,10:14:59,27629,27781,19330.0,115,19335.0,29,19335.0,19335.0,19325.0,19325.0,173,-43,19325,64,19330,74
2017-01-26 10:15:00,10:15:00,10:15:45,27783,27850,19325.0,64,19330.0,76,19325.0,19335.0,19325.0,19335.0,34,22,19330,108,19335,24
2017-01-26 10:16:00,10:16:06,10:16:57,27855,28096,19330.0,109,19335.0,29,19335.0,19340.0,19325.0,19340.0,318,38,19335,54,19340,36
2017-01-26 10:17:00,10:17:11,10:17:58,28108,28231,19335.0,43,19340.0,59,19335.0,19340.0,19335.0,19340.0,110,30,19335,54,19340,62
2017-01-26 10:18:00,10:18:01,10:18:51,28234,28362,19335.0,54,19340.0,62,19340.0,19340.0,19335.0,19335.0,113,-67,19335,23,19340,70
2017-01-26 10:19:00,10:19:00,10:19:24,28371,28505,19335.0,26,19340.0,65,19340.0,19340.0,19315.0,19320.0,197,-183,19315,44,19320,68
2017-01-26 10:20:00,10:20:05,10:20:59,28571,28883,19315.0,50,19320.0,75,19320.0,19320.0,19315.0,19320.0,399,225,19315,72,19320,18
2017-01-26 10:21:00,10:21:03,10:21:37,28890,28974,19315.0,71,19320.0,30,19320.0,19320.0,19315.0,19315.0,64,-44,19310,114,19320,68
2017-01-26 10:22:00,10:22:12,10:22:55,28999,29115,19315.0,60,19320.0,69,19315.0,19320.0,19315.0,19320.0,138,2,19315,65,19320,8
2017-01-26 10:23:00,10:23:04,10:23:49,29138,29218,19315.0,64,19320.0,17,19320.0,19320.0,19320.0,19320.0,73,-11,19315,61,19320,2
2017-01-26 10:24:00,10:24:03,10:24:45,29234,29301,19320.0,17,19325.0,89,19325.0,19325.0,19325.0,19325.0,41,13,19325,19,19330,94
2017-01-26 10:25:00,10:25:05,10:25:49,29330,29456,19320.0,45,19325.0,62,19320.0,19320.0,19315.0,19320.0,131,-3,19315,72,19320,20
2017-01-26 10:26:00,10:26:28,10:26:51,29504,29578,19315.0,77,19320.0,24,19315.0,19320.0,19315.0,19320.0,65,-21,19315,51,19320,57
2017-01-26 10:27:00,10:27:02,10:27:39,29591,29628,19315.0,74,19320.0,26,19320.0,19320.0,19320.0,19320.0,30,28,19320,88,19325,61
2017-01-26 10:28:00,10:28:03,10:28:43,29643,29699,19320.0,93,19325.0,68,19325.0,19330.0,19325.0,19330.0,43,39,19325,64,19330,88
2017-01-26 10:29:00,10:29:01,10:29:59,29706,29775,19325.0,64,19330.0,88,19325.0,19325.0,19325.0,19325.0,50,-44,19320,89,19325,28
2017-01-26 10:30:00,10:30:01,10:30:36,29781,29880,19320.0,90,19325.0,16,19325.0,19330.0,19325.0,19330.0,95,-25,19325,41,19330,29
2017-01-26 10:31:00,10:31:06,10:31:53,29897,29959,19325.0,31,19330.0,67,19325.0,19325.0,19320.0,19320.0,41,-41,19320,67,19325,36
2017-01-26 10:32:00,10:32:26,10:32:51,29981,30036,19320.0,77,19325.0,13,19325.0,19325.0,19325.0,19325.0,32,20,19325,3,19330,71
2017-01-26 10:33:00,10:33:09,10:33:40,30051,30109,19320.0,76,19325.0,24,19325.0,19330.0,19325.0,19325.0,29,-13,19320,67,19325,21
2017-01-26 10:34:00,10:34:21,10:34:41,30141,30158,19320.0,51,19325.0,43,19325.0,19325.0,19320.0,19320.0,16,-14,19320,49,19325,41
2017-01-26 10:35:00,10:35:29,10:35:59,30178,30208,19320.0,64,19325.0,24,19325.0,19325.0,19325.0,19325.0,22,-4,19325,13,19330,67
2017-01-26 10:36:00,10:36:13,10:36:39,30213,30278,19325.0,22,19330.0,67,19330.0,19335.0,19330.0,19335.0,49,13,19335,11,19340,71
2017-01-26 10:37:00,10:37:53,10:37:59,30333,30351,19335.0,40,19340.0,74,19340.0,19340.0,19340.0,19340.0,7,7,19335,33,19340,71
2017-01-26 10:38:00,10:38:03,10:38:34,30354,30399,19335.0,34,19340.0,72,19340.0,19340.0,19335.0,19335.0,43,-27,19330,60,19335,30
2017-01-26 10:39:00,10:39:03,10:39:03,30417,30417,19330.0,43,19335.0,55,19335.0,19335.0,19335.0,19335.0,1,1,19330,47,19335,48
2017-01-26 10:40:00,10:40:03,10:40:30,30487,30535,19330.0,56,19335.0,33,19335.0,19335.0,19330.0,19335.0,46,40,19330,60,19335,24
2017-01-26 10:41:00,10:41:50,10:41:50,30574,30655,19330.0,41,19335.0,74,19330.0,19330.0,19325.0,19330.0,165,-141,19330,13,19335,96
2017-01-26 10:42:00,10:42:00,10:42:58,30665,30832,19330.0,58,19335.0,74,19335.0,19335.0,19325.0,19325.0,232,-88,19325,58,19330,35
2017-01-26 10:43:00,10:43:11,10:43:54,30848,31045,19325.0,60,19330.0,37,19325.0,19335.0,19325.0,19330.0,208,12,19330,16,19335,62
2017-01-26 10:44:00,10:44:25,10:44:25,31066,31066,19330.0,33,19335.0,63,19335.0,19335.0,19335.0,19335.0,1,1,19330,70,19335,11
2017-01-26 10:45:00,10:45:00,10:45:00,0,0,0.0,0,0.0,0,19335.0,19335.0,19335.0,19335.0,0,0,0,0,0,0
2017-01-26 10:46:00,10:46:06,10:46:52,31120,31230,19330.0,66,19335.0,16,19335.0,19340.0,19335.0,19335.0,92,30,19335,7,19335,25
2017-01-26 10:47:00,10:47:06,10:47:59,31240,31345,19335.0,14,19340.0,67,19335.0,19340.0,19335.0,19340.0,83,27,19340,7,19345,97
2017-01-26 10:48:00,10:48:00,10:48:57,31348,31526,19340.0,8,19345.0,98,19340.0,19350.0,19340.0,19340.0,219,41,19345,17,19350,122
2017-01-26 10:49:00,10:49:04,10:49:58,31531,31586,19340.0,64,19345.0,2,19345.0,19345.0,19345.0,19345.0,60,-56,19340,63,19350,125
2017-01-26 10:50:00,10:50:00,10:50:55,31590,31811,19345.0,11,19350.0,125,19345.0,19355.0,19345.0,19350.0,286,88,19350,17,19355,80
2017-01-26 10:51:00,10:51:11,10:51:58,31839,31936,19350.0,23,19355.0,86,19350.0,19350.0,19345.0,19345.0,86,-49,19340,69,19345,33
2017-01-26 10:52:00,10:52:53,10:52:53,31967,31997,19340.0,76,19345.0,42,19345.0,19345.0,19345.0,19345.0,53,53,19340,72,19345,40
2017-01-26 10:53:00,10:53:05,10:53:17,32006,32082,19340.0,72,19345.0,39,19340.0,19345.0,19340.0,19345.0,93,-23,19340,61,19345,18
