,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-12-26 08:00:00,08:00:00,08:00:57,1059,1355,19380.0,19,19385.0,14,19385.0,19385.0,19365.0,19375.0,324,-12,19370,30,19375,18
2016-12-26 08:01:00,08:01:00,08:01:46,1364,1428,19370.0,30,19375.0,25,19370.0,19375.0,19370.0,19370.0,65,13,19370,15,19375,31
2016-12-26 08:02:00,08:02:01,08:02:54,1440,1530,19370.0,27,19375.0,35,19370.0,19380.0,19365.0,19380.0,84,24,19380,24,19385,54
2016-12-26 08:03:00,08:03:04,08:03:42,1543,1644,19380.0,20,19385.0,61,19380.0,19380.0,19375.0,19375.0,120,-84,19370,51,19375,3
2016-12-26 08:04:00,08:04:05,08:04:52,1658,1732,19370.0,30,19375.0,16,19375.0,19380.0,19375.0,19380.0,55,15,19375,15,19380,34
2016-12-26 08:05:00,08:05:07,08:05:58,1743,1773,19375.0,22,19380.0,33,19375.0,19375.0,19375.0,19375.0,32,-10,19370,28,19380,41
2016-12-26 08:06:00,08:06:00,08:06:57,1776,1835,19370.0,28,19380.0,41,19375.0,19375.0,19370.0,19370.0,33,2,19370,35,19375,22
2016-12-26 08:07:00,08:07:26,08:07:56,1843,1879,19370.0,36,19375.0,21,19375.0,19375.0,19370.0,19370.0,28,-18,19365,31,19370,13
2016-12-26 08:08:00,08:08:02,08:08:41,1887,1922,19365.0,31,19370.0,14,19365.0,19365.0,19365.0,19365.0,9,-9,19365,28,19370,44
2016-12-26 08:09:00,08:09:00,08:09:50,1931,2050,19365.0,25,19370.0,51,19365.0,19365.0,19365.0,19365.0,76,-32,19360,41,19365,10
2016-12-26 08:10:00,08:10:00,08:10:41,2064,2141,19360.0,34,19365.0,29,19360.0,19365.0,19360.0,19365.0,42,10,19365,7,19370,46
2016-12-26 08:11:00,08:11:21,08:11:44,2180,2244,19360.0,34,19365.0,38,19365.0,19365.0,19360.0,19365.0,52,-8,19360,20,19365,36
2016-12-26 08:12:00,08:12:07,08:12:59,2263,2305,19360.0,37,19365.0,36,19365.0,19365.0,19360.0,19360.0,21,-1,19360,27,19365,27
2016-12-26 08:13:00,08:13:01,08:13:56,2311,2424,19360.0,25,19365.0,32,19360.0,19370.0,19360.0,19365.0,88,20,19365,11,19370,34
2016-12-26 08:14:00,08:14:06,08:14:36,2432,2534,19365.0,25,19370.0,29,19370.0,19375.0,19370.0,19375.0,127,63,19375,11,19380,46
2016-12-26 08:15:00,08:15:00,08:15:48,2563,2595,19375.0,91,19380.0,19,19375.0,19375.0,19375.0,19375.0,16,-16,19375,75,19380,17
2016-12-26 08:16:00,08:16:24,08:16:49,2616,2695,19375.0,91,19380.0,25,19375.0,19375.0,19370.0,19370.0,68,-16,19370,37,19375,20
2016-12-26 08:17:00,08:17:00,08:17:50,2706,2773,19370.0,38,19375.0,16,19375.0,19375.0,19370.0,19370.0,66,8,19370,33,19375,23
2016-12-26 08:18:00,08:18:00,08:18:00,0,0,0.0,0,0.0,0,19370.0,19370.0,19370.0,19370.0,0,0,0,0,0,0
2016-12-26 08:19:00,08:19:24,08:19:58,2815,2872,19370.0,44,19375.0,28,19375.0,19375.0,19375.0,19375.0,36,2,19375,6,19380,45
2016-12-26 08:20:00,08:20:24,08:20:54,2912,2989,19375.0,12,19380.0,45,19375.0,19375.0,19365.0,19365.0,71,-45,19365,9,19370,42
2016-12-26 08:21:00,08:21:04,08:21:59,3005,3168,19365.0,16,19370.0,87,19365.0,19370.0,19365.0,19365.0,168,-64,19365,21,19370,43
2016-12-26 08:22:00,08:22:11,08:22:56,3185,3228,19365.0,38,19370.0,30,19365.0,19370.0,19365.0,19370.0,20,2,19365,39,19370,12
2016-12-26 08:23:00,08:23:25,08:23:48,3243,3297,19365.0,32,19370.0,25,19365.0,19365.0,19365.0,19365.0,55,-39,19365,16,19370,26
2016-12-26 08:24:00,08:24:08,08:24:49,3307,3380,19365.0,31,19370.0,21,19365.0,19370.0,19365.0,19370.0,49,-6,19370,3,19375,46
2016-12-26 08:25:00,08:25:36,08:25:59,3400,3434,19370.0,37,19375.0,43,19370.0,19375.0,19370.0,19375.0,29,-23,19370,37,19380,51
2016-12-26 08:26:00,08:26:29,08:26:52,3461,3506,19370.0,25,19375.0,30,19370.0,19370.0,19370.0,19370.0,31,-23,19365,24,19370,22
2016-12-26 08:27:00,08:27:04,08:27:57,3513,3563,19365.0,33,19370.0,16,19365.0,19370.0,19365.0,19365.0,25,-23,19365,9,19370,41
2016-12-26 08:28:00,08:28:03,08:28:57,3569,3638,19365.0,16,19370.0,41,19365.0,19365.0,19360.0,19365.0,45,-5,19360,33,19365,20
2016-12-26 08:29:00,08:29:12,08:29:24,3646,3657,19360.0,35,19365.0,24,19365.0,19365.0,19365.0,19365.0,10,10,19365,17,19370,30
2016-12-26 08:30:00,08:30:30,08:30:33,3682,3691,19365.0,44,19370.0,26,19370.0,19370.0,19370.0,19370.0,7,7,19365,39,19370,22
2016-12-26 08:31:00,08:31:19,08:31:31,3700,3717,19365.0,43,19370.0,25,19365.0,19370.0,19365.0,19370.0,16,-12,19365,36,19370,21
2016-12-26 08:32:00,08:32:04,08:32:55,3725,3755,19365.0,32,19370.0,23,19365.0,19365.0,19360.0,19360.0,31,-31,19360,37,19365,27
2016-12-26 08:33:00,08:33:09,08:33:44,3765,3849,19360.0,36,19365.0,26,19360.0,19365.0,19360.0,19365.0,113,-19,19365,13,19370,43
2016-12-26 08:34:00,08:34:00,08:34:00,0,0,0.0,0,0.0,0,19365.0,19365.0,19365.0,19365.0,0,0,0,0,0,0
2016-12-26 08:35:00,08:35:50,08:35:50,3918,3918,19365.0,36,19370.0,33,19365.0,19365.0,19365.0,19365.0,3,-3,19365,33,19370,34
2016-12-26 08:36:00,08:36:35,08:36:59,3934,3979,19365.0,38,19370.0,31,19370.0,19375.0,19370.0,19375.0,32,28,19370,52,19375,8
2016-12-26 08:37:00,08:37:00,08:37:00,0,0,0.0,0,0.0,0,19375.0,19375.0,19375.0,19375.0,0,0,0,0,0,0
2016-12-26 08:38:00,08:38:10,08:38:59,4008,4067,19370.0,46,19375.0,31,19375.0,19375.0,19375.0,19375.0,54,32,19370,51,19375,6
2016-12-26 08:39:00,08:39:00,08:39:55,4071,4187,19370.0,50,19375.0,6,19375.0,19375.0,19365.0,19365.0,135,-111,19360,31,19365,22
2016-12-26 08:40:00,08:40:01,08:40:40,4196,4310,19360.0,42,19365.0,22,19365.0,19370.0,19355.0,19355.0,157,-127,19355,15,19360,42
2016-12-26 08:41:00,08:41:31,08:41:57,4336,4437,19355.0,16,19360.0,69,19355.0,19365.0,19355.0,19365.0,162,134,19360,36,19365,33
2016-12-26 08:42:00,08:42:32,08:42:32,4466,4481,19360.0,37,19365.0,47,19360.0,19360.0,19360.0,19360.0,23,-13,19355,43,19360,5
2016-12-26 08:43:00,08:43:06,08:43:09,4506,4566,19355.0,40,19360.0,21,19355.0,19365.0,19355.0,19360.0,79,13,19360,49,19365,33
2016-12-26 08:44:00,08:44:37,08:44:51,4585,4676,19360.0,53,19365.0,34,19360.0,19365.0,19355.0,19365.0,154,-50,19355,31,19360,8
2016-12-26 08:45:00,08:45:04,08:45:55,4684,4781,19355.0,43,19360.0,17,19360.0,19360.0,19355.0,19355.0,87,13,19355,15,19360,42
2016-12-26 08:46:00,08:46:16,08:46:58,4795,4839,19355.0,42,19360.0,23,19355.0,19360.0,19355.0,19360.0,42,20,19360,5,19365,45
2016-12-26 08:47:00,08:47:00,08:47:46,4842,4874,19360.0,5,19365.0,45,19360.0,19360.0,19360.0,19360.0,21,11,19355,7,19360,17
2016-12-26 08:48:00,08:48:13,08:48:42,4880,4917,19355.0,42,19360.0,23,19355.0,19355.0,19355.0,19355.0,33,-33,19355,27,19360,40
2016-12-26 08:49:00,08:49:00,08:49:20,4924,4985,19355.0,38,19360.0,37,19355.0,19360.0,19355.0,19355.0,57,-3,19355,34,19360,22
2016-12-26 08:50:00,08:50:03,08:50:37,5001,5093,19355.0,37,19360.0,30,19360.0,19365.0,19355.0,19365.0,74,22,19360,49,19370,39
2016-12-26 08:51:00,08:51:04,08:51:56,5116,5214,19365.0,31,19370.0,37,19370.0,19370.0,19360.0,19360.0,100,-92,19360,19,19365,58
2016-12-26 08:52:00,08:52:14,08:52:51,5231,5308,19360.0,22,19365.0,58,19360.0,19360.0,19355.0,19360.0,60,-44,19355,36,19360,2
2016-12-26 08:53:00,08:53:24,08:53:59,5323,5345,19360.0,21,19365.0,36,19360.0,19360.0,19360.0,19360.0,14,-14,19360,14,19365,38
2016-12-26 08:54:00,08:54:00,08:54:45,5348,5429,19360.0,14,19365.0,38,19360.0,19360.0,19360.0,19360.0,61,5,19355,36,19360,13
2016-12-26 08:55:00,08:55:06,08:55:54,5443,5468,19355.0,32,19360.0,26,19355.0,19360.0,19355.0,19360.0,14,-12,19355,29,19360,43
2016-12-26 08:56:00,08:56:19,08:56:19,5476,5477,19355.0,29,19360.0,45,19355.0,19355.0,19355.0,19355.0,3,-3,19355,24,19360,42
2016-12-26 08:57:00,08:57:12,08:57:47,5492,5520,19355.0,32,19360.0,49,19360.0,19360.0,19350.0,19350.0,19,-13,19350,30,19355,27
2016-12-26 08:58:00,08:58:51,08:58:51,5551,5555,19350.0,36,19355.0,49,19350.0,19350.0,19350.0,19350.0,11,-11,19350,27,19355,58
2016-12-26 08:59:00,08:59:15,08:59:55,5567,5619,19350.0,27,19355.0,60,19350.0,19360.0,19350.0,19360.0,60,4,19355,25,19360,54
2016-12-26 09:00:00,09:00:00,09:00:55,5623,5716,19355.0,25,19360.0,56,19355.0,19365.0,19355.0,19365.0,102,32,19360,1,19365,40
2016-12-26 09:01:00,09:01:24,09:01:26,5742,5760,19360.0,28,19365.0,33,19360.0,19360.0,19360.0,19360.0,22,-22,19360,31,19365,37
2016-12-26 09:02:00,09:02:17,09:02:17,5781,5789,19360.0,20,19365.0,57,19360.0,19360.0,19360.0,19360.0,11,-11,19360,14,19365,47
2016-12-26 09:03:00,09:03:38,09:03:39,5807,5812,19360.0,18,19365.0,64,19365.0,19365.0,19365.0,19365.0,4,4,19360,12,19365,62
2016-12-26 09:04:00,09:04:20,09:04:20,5824,5830,19360.0,13,19365.0,70,19360.0,19360.0,19360.0,19360.0,8,-8,19360,10,19365,63
2016-12-26 09:05:00,09:05:00,09:05:00,0,0,0.0,0,0.0,0,19360.0,19360.0,19360.0,19360.0,0,0,0,0,0,0
2016-12-26 09:06:00,09:06:00,09:06:00,0,0,0.0,0,0.0,0,19360.0,19360.0,19360.0,19360.0,0,0,0,0,0,0
2016-12-26 09:07:00,09:07:50,09:07:59,5912,5955,19360.0,34,19365.0,79,19365.0,19365.0,19365.0,19365.0,90,68,19365,42,19370,49
2016-12-26 09:08:00,09:08:05,09:08:30,5962,6094,19365.0,55,19370.0,39,19370.0,19375.0,19370.0,19370.0,159,42,19370,14,19375,52
2016-12-26 09:09:00,09:09:00,09:09:00,0,0,0.0,0,0.0,0,19370.0,19370.0,19370.0,19370.0,0,0,0,0,0,0
2016-12-26 09:10:00,09:10:08,09:10:50,6136,6206,19370.0,26,19375.0,60,19370.0,19370.0,19365.0,19365.0,85,-71,19360,44,19365,7
2016-12-26 09:11:00,09:11:57,09:11:57,6243,6300,19365.0,18,19370.0,47,19370.0,19375.0,19370.0,19375.0,121,121,19370,35,19375,5
