,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-12-15 08:00:00,08:00:00,08:00:53,2967,3450,19290.0,35,19295.0,19,19290.0,19305.0,19290.0,19300.0,618,-166,19300,4,19305,51
2016-12-15 08:01:00,08:01:03,08:01:55,3479,3879,19300.0,31,19305.0,56,19305.0,19315.0,19300.0,19315.0,471,111,19310,82,19315,2
2016-12-15 08:02:00,08:02:00,08:02:59,3892,4287,19315.0,9,19320.0,50,19320.0,19335.0,19315.0,19335.0,436,268,19330,39,19335,17
2016-12-15 08:03:00,08:03:00,08:03:47,4292,4574,19330.0,48,19335.0,18,19335.0,19335.0,19325.0,19330.0,364,6,19325,40,19335,44
2016-12-15 08:04:00,08:04:04,08:04:59,4603,4950,19330.0,31,19335.0,45,19335.0,19345.0,19330.0,19340.0,524,108,19335,68,19340,3
2016-12-15 08:05:00,08:05:00,08:05:56,4951,5307,19340.0,14,19345.0,41,19340.0,19350.0,19335.0,19350.0,419,-33,19345,34,19350,28
2016-12-15 08:06:00,08:06:00,08:06:59,5311,5531,19345.0,34,19350.0,27,19345.0,19360.0,19345.0,19360.0,182,-8,19355,58,19360,41
2016-12-15 08:07:00,08:07:00,08:07:57,5535,6101,19355.0,59,19360.0,41,19360.0,19375.0,19355.0,19375.0,720,162,19370,37,19375,21
2016-12-15 08:08:00,08:08:01,08:08:58,6113,6544,19370.0,26,19375.0,36,19375.0,19380.0,19370.0,19375.0,501,68,19375,22,19380,49
2016-12-15 08:09:00,08:09:03,08:09:57,6560,7003,19375.0,29,19380.0,48,19375.0,19400.0,19375.0,19395.0,560,158,19395,20,19400,96
2016-12-15 08:10:00,08:10:01,08:10:59,7013,7279,19395.0,27,19400.0,102,19395.0,19395.0,19380.0,19380.0,191,-159,19375,49,19380,47
2016-12-15 08:11:00,08:11:00,08:11:57,7280,7588,19380.0,31,19385.0,63,19380.0,19380.0,19370.0,19380.0,307,76,19380,9,19385,58
2016-12-15 08:12:00,08:12:01,08:12:53,7598,7760,19380.0,41,19385.0,51,19385.0,19385.0,19385.0,19385.0,121,90,19385,27,19390,62
2016-12-15 08:13:00,08:13:01,08:13:55,7779,8111,19385.0,37,19390.0,71,19385.0,19385.0,19380.0,19385.0,316,-72,19385,54,19390,79
2016-12-15 08:14:00,08:14:01,08:14:55,8127,8406,19385.0,30,19390.0,85,19385.0,19385.0,19375.0,19380.0,318,-196,19375,45,19380,13
2016-12-15 08:15:00,08:15:00,08:15:59,8417,8875,19375.0,41,19380.0,43,19375.0,19405.0,19375.0,19395.0,560,330,19390,42,19395,31
2016-12-15 08:16:00,08:16:06,08:16:56,8896,9191,19390.0,34,19395.0,46,19395.0,19405.0,19385.0,19385.0,318,-26,19385,32,19390,48
2016-12-15 08:17:00,08:17:00,08:17:55,9200,9533,19385.0,36,19390.0,47,19390.0,19395.0,19385.0,19385.0,313,23,19385,7,19390,59
2016-12-15 08:18:00,08:18:00,08:18:33,9544,9767,19385.0,13,19390.0,54,19390.0,19395.0,19385.0,19390.0,260,134,19385,47,19390,10
2016-12-15 08:19:00,08:19:00,08:19:59,9820,10181,19385.0,43,19390.0,51,19390.0,19390.0,19385.0,19390.0,325,54,19390,4,19395,52
2016-12-15 08:20:00,08:20:00,08:20:57,10186,10523,19390.0,5,19395.0,53,19390.0,19390.0,19375.0,19385.0,309,-127,19380,39,19385,31
2016-12-15 08:21:00,08:21:04,08:21:55,10541,10810,19380.0,34,19385.0,41,19385.0,19385.0,19375.0,19375.0,219,-69,19370,47,19380,50
