,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-09-08 08:00:00,08:00:00,08:00:56,706,844,17000.0,7,17005.0,17,17005.0,17005.0,16995.0,16995.0,174,6,16995,5,16995,1
2016-09-08 08:01:00,08:01:00,08:01:56,847,920,16990.0,49,17000.0,10,17000.0,17000.0,16995.0,16995.0,67,24,16990,55,17000,12
2016-09-08 08:02:00,08:02:48,08:02:49,933,950,16995.0,7,17000.0,12,17000.0,17000.0,17000.0,17000.0,19,11,16995,9,17000,11
2016-09-08 08:03:00,08:03:00,08:03:57,962,1042,16995.0,14,17000.0,4,17000.0,17000.0,16995.0,16995.0,87,23,16995,1,17000,28
2016-09-08 08:04:00,08:04:07,08:04:48,1050,1073,16995.0,9,17000.0,17,17000.0,17000.0,17000.0,17000.0,18,18,17000,11,17000,3
2016-09-08 08:05:00,08:05:20,08:05:52,1080,1125,16995.0,22,17000.0,12,17000.0,17000.0,17000.0,17000.0,81,35,17000,4,17005,14
2016-09-08 08:06:00,08:06:05,08:06:52,1134,1186,16995.0,41,17005.0,16,17000.0,17005.0,17000.0,17000.0,47,-18,16995,19,17000,14
2016-09-08 08:07:00,08:07:05,08:07:39,1201,1235,16995.0,10,17000.0,26,16995.0,16995.0,16995.0,16995.0,29,-1,16990,34,16995,5
2016-09-08 08:08:00,08:08:00,08:08:58,1247,1306,16990.0,32,16995.0,19,16995.0,16995.0,16995.0,16995.0,52,44,16990,48,17000,24
2016-09-08 08:09:00,08:09:00,08:09:56,1308,1398,16990.0,49,17000.0,24,16995.0,16995.0,16985.0,16985.0,69,-39,16980,11,16985,4
2016-09-08 08:10:00,08:10:10,08:10:55,1410,1466,16980.0,11,16985.0,11,16980.0,16980.0,16975.0,16975.0,25,-11,16975,8,16980,14
2016-09-08 08:11:00,08:11:44,08:11:54,1471,1499,16975.0,6,16980.0,14,16975.0,16980.0,16975.0,16980.0,67,49,16980,8,16985,8
2016-09-08 08:12:00,08:12:26,08:12:54,1518,1564,16980.0,13,16985.0,12,16980.0,16985.0,16970.0,16970.0,62,-40,16970,24,16980,22
2016-09-08 08:13:00,08:13:12,08:13:37,1578,1615,16975.0,8,16980.0,11,16975.0,16985.0,16975.0,16985.0,28,20,16980,20,16990,17
2016-09-08 08:14:00,08:14:12,08:14:41,1627,1662,16980.0,12,16985.0,13,16980.0,16980.0,16980.0,16980.0,20,-8,16975,28,16980,11
2016-09-08 08:15:00,08:15:02,08:15:34,1677,1719,16975.0,36,16980.0,10,16980.0,16985.0,16980.0,16985.0,79,71,16985,38,16990,25
2016-09-08 08:16:00,08:16:00,08:16:49,1731,1793,16985.0,40,16990.0,19,16985.0,16985.0,16980.0,16985.0,99,-27,16985,7,16990,14
2016-09-08 08:17:00,08:17:29,08:17:55,1809,1848,16985.0,16,16990.0,30,16990.0,16990.0,16985.0,16985.0,80,-2,16980,15,16990,34
2016-09-08 08:18:00,08:18:00,08:18:00,0,0,0.0,0,0.0,0,16985.0,16985.0,16985.0,16985.0,0,0,0,0,0,0
2016-09-08 08:19:00,08:19:08,08:19:59,1876,1930,16980.0,43,16985.0,11,16985.0,16990.0,16985.0,16990.0,77,-5,16990,12,16995,5
2016-09-08 08:20:00,08:20:00,08:20:53,1931,1996,16985.0,8,16990.0,8,16995.0,16995.0,16985.0,16990.0,113,85,16990,16,16995,18
2016-09-08 08:21:00,08:21:46,08:21:59,2006,2024,16990.0,15,16995.0,12,16990.0,16990.0,16990.0,16990.0,27,7,16990,90,16995,18
2016-09-08 08:22:00,08:22:04,08:22:11,2029,2050,16990.0,90,16995.0,15,16990.0,16990.0,16990.0,16990.0,104,-86,16985,12,16990,12
2016-09-08 08:23:00,08:23:03,08:23:55,2065,2095,16985.0,22,16990.0,15,16985.0,16985.0,16980.0,16980.0,66,-66,16975,35,16980,1
2016-09-08 08:24:00,08:24:00,08:24:26,2101,2111,16975.0,34,16980.0,9,16980.0,16985.0,16980.0,16980.0,8,6,16980,17,16985,12
2016-09-08 08:25:00,08:25:04,08:25:32,2121,2148,16980.0,16,16985.0,18,16985.0,16985.0,16980.0,16985.0,27,27,16985,8,16990,13
2016-09-08 08:26:00,08:26:41,08:26:41,2165,2166,16985.0,14,16990.0,23,16985.0,16985.0,16985.0,16985.0,5,-5,16980,13,16985,10
2016-09-08 08:27:00,08:27:10,08:27:37,2171,2189,16980.0,11,16985.0,9,16985.0,16985.0,16980.0,16980.0,17,-11,16980,6,16985,13
2016-09-08 08:28:00,08:28:03,08:28:26,2197,2230,16980.0,8,16985.0,12,16985.0,16985.0,16985.0,16985.0,23,2,16980,20,16985,2
2016-09-08 08:29:00,08:29:11,08:29:27,2252,2273,16980.0,12,16985.0,14,16980.0,16985.0,16980.0,16985.0,4,0,16980,20,16985,4
2016-09-08 08:30:00,08:30:30,08:30:30,2304,2307,16980.0,19,16985.0,8,16985.0,16985.0,16985.0,16985.0,6,6,16985,8,16990,22
2016-09-08 08:31:00,08:31:06,08:31:51,2321,2353,16985.0,3,16990.0,22,16985.0,16985.0,16980.0,16980.0,6,-4,16980,1,16985,16
2016-09-08 08:32:00,08:32:00,08:32:00,0,0,0.0,0,0.0,0,16980.0,16980.0,16980.0,16980.0,0,0,0,0,0,0
2016-09-08 08:33:00,08:33:02,08:33:50,2379,2405,16980.0,11,16985.0,11,16980.0,16980.0,16980.0,16980.0,5,-5,16975,38,16980,2
2016-09-08 08:34:00,08:34:07,08:34:50,2421,2435,16975.0,23,16980.0,16,16975.0,16975.0,16975.0,16975.0,5,-5,16975,20,16980,19
2016-09-08 08:35:00,08:35:01,08:35:02,2438,2441,16975.0,21,16980.0,21,16975.0,16980.0,16975.0,16980.0,5,1,16975,22,16980,16
2016-09-08 08:36:00,08:36:00,08:36:57,2470,2519,16975.0,18,16980.0,32,16980.0,16980.0,16970.0,16970.0,50,6,16970,11,16975,6
2016-09-08 08:37:00,08:37:02,08:37:37,2525,2536,16970.0,20,16975.0,7,16970.0,16975.0,16970.0,16975.0,7,5,16970,25,16975,3
2016-09-08 08:38:00,08:38:23,08:38:23,2577,2579,16970.0,24,16975.0,7,16975.0,16975.0,16975.0,16975.0,4,4,16975,2,16980,22
2016-09-08 08:39:00,08:39:00,08:39:46,2613,2674,16970.0,15,16975.0,4,16975.0,16975.0,16975.0,16975.0,14,2,16975,1,16980,17
2016-09-08 08:40:00,08:40:00,08:40:22,2687,2719,16975.0,8,16980.0,10,16975.0,16980.0,16970.0,16980.0,17,-3,16975,4,16980,13
2016-09-08 08:41:00,08:41:00,08:41:00,0,0,0.0,0,0.0,0,16980.0,16980.0,16980.0,16980.0,0,0,0,0,0,0
2016-09-08 08:42:00,08:42:02,08:42:53,2736,2787,16975.0,22,16980.0,17,16975.0,16975.0,16975.0,16975.0,38,-18,16975,6,16980,17
2016-09-08 08:43:00,08:43:00,08:43:00,0,0,0.0,0,0.0,0,16975.0,16975.0,16975.0,16975.0,0,0,0,0,0,0
2016-09-08 08:44:00,08:44:02,08:44:02,2815,2815,16975.0,3,16980.0,15,16975.0,16975.0,16975.0,16975.0,2,-2,16975,1,16980,13
2016-09-08 08:45:00,08:45:03,08:45:13,2835,2845,16975.0,5,16980.0,16,16975.0,16975.0,16970.0,16970.0,5,-5,16970,9,16975,9
2016-09-08 08:46:00,08:46:02,08:46:54,2853,2874,16970.0,7,16975.0,7,16970.0,16975.0,16970.0,16975.0,10,2,16970,24,16980,12
2016-09-08 08:47:00,08:47:00,08:47:00,0,0,0.0,0,0.0,0,16975.0,16975.0,16975.0,16975.0,0,0,0,0,0,0
2016-09-08 08:48:00,08:48:04,08:48:06,2923,2927,16970.0,27,16980.0,15,16970.0,16975.0,16970.0,16975.0,3,-2,16975,6,16980,16
2016-09-08 08:49:00,08:49:06,08:49:06,2936,2938,16975.0,7,16980.0,13,16975.0,16975.0,16975.0,16975.0,5,-5,16970,25,16980,16
